timestamp;ORCHIDS;TRANSPORT_FEES;EXPORT_TARIFF;IMPORT_TARIFF;SUNLIGHT;HUMIDITY;DAY
368400;1085.25;1.2;11.5;-2.4;1858.1183;70.75503;0
368500;1085.5;1.2;11.5;-2.4;1857.8563;70.76262;0
368600;1086.25;1.2;11.5;-2.4;1857.5944;70.770226;0
368700;1084.25;1.1;11.5;-2.4;1857.3324;70.77786;0
368800;1084.25;1.1;11.5;-2.4;1857.0703;70.78552;0
368900;1083.25;1.1;11.5;-2.4;1856.8083;70.793205;0
369000;1084.25;1.1;11.5;-2.4;1856.5461;70.8009;0
369100;1085.75;1.1;11.5;-2.4;1856.284;70.808624;0
369200;1084.25;1.1;11.5;-2.4;1856.022;70.81637;0
369300;1083.75;1.1;11.5;-2.4;1855.7598;70.824135;0
369400;1084.75;1.1;11.5;-2.4;1855.4977;70.83192;0
369500;1084.75;1.1;11.5;-2.4;1855.2355;70.83972;0
369600;1086.25;1.1;11.5;-2.4;1854.9734;70.84755;0
369700;1086.25;1.1;11.5;-2.4;1854.7112;70.85539;0
369800;1086.25;1.1;11.5;-2.4;1854.4491;70.86326;0
369900;1085.75;1.1;11.5;-2.4;1854.187;70.87115;0
370000;1086.0;1.1;11.5;-2.4;1853.9249;70.87904;0
370100;1086.25;1.1;11.5;-2.4;1853.6628;70.88697;0
370200;1086.25;1.1;11.5;-2.4;1853.4008;70.89491;0
370300;1085.25;1.1;11.5;-2.4;1853.1388;70.90287;0
370400;1084.25;1.1;11.5;-2.4;1852.877;70.91084;0
370500;1084.75;1.1;11.5;-2.4;1852.615;70.91884;0
370600;1084.25;1.1;11.5;-2.4;1852.3531;70.92686;0
370700;1083.25;1.1;11.5;-2.4;1852.0914;70.93488;0
370800;1083.0;1.1;11.5;-2.4;1851.8297;70.94293;0
370900;1082.25;1.1;11.5;-2.4;1851.5681;70.951;0
371000;1082.0;1.1;11.5;-2.4;1851.3065;70.959076;0
371100;1083.25;1.1;11.5;-2.4;1851.045;70.96717;0
371200;1083.25;1.1;11.5;-2.4;1850.7837;70.97529;0
371300;1082.25;1.1;11.5;-2.4;1850.5223;70.98341;0
371400;1083.25;1.1;11.5;-2.4;1850.2611;70.99156;0
371500;1083.75;1.1;11.5;-2.4;1850.0;70.99972;0
371600;1085.25;1.1;11.5;-2.4;1849.739;71.0079;0
371700;1086.25;1.1;11.5;-2.4;1849.4781;71.01609;0
371800;1086.25;1.1;11.5;-2.4;1849.2174;71.02429;0
371900;1085.25;1.1;11.5;-2.4;1848.9568;71.03251;0
372000;1084.75;1.1;11.5;-2.4;1848.6963;71.04075;0
372100;1083.75;1.1;11.5;-2.4;1848.4359;71.048996;0
372200;1083.5;1.1;11.5;-2.4;1848.1757;71.05726;0
372300;1083.25;1.1;11.5;-2.4;1847.9155;71.06553;0
372400;1085.25;1.1;11.5;-2.4;1847.6556;71.07382;0
372500;1085.25;1.1;11.5;-2.4;1847.3959;71.08212;0
372600;1084.25;1.1;11.5;-2.4;1847.1362;71.09043;0
372700;1083.75;1.1;11.5;-2.4;1846.8767;71.09876;0
372800;1084.75;1.1;11.5;-2.4;1846.6174;71.1071;0
372900;1085.0;1.1;11.5;-2.4;1846.3583;71.11545;0
373000;1082.75;1.1;11.5;-2.4;1846.0994;71.12381;0
373100;1082.75;1.1;11.5;-2.4;1845.8406;71.13219;0
373200;1081.25;1.1;11.5;-2.4;1845.582;71.14057;0
373300;1081.25;1.1;11.5;-2.4;1845.3236;71.14897;0
373400;1081.0;1.1;11.5;-2.4;1845.0654;71.15737;0
373500;1081.0;1.1;10.5;-2.4;1844.8075;71.165794;0
373600;1082.25;1.1;10.5;-2.4;1844.5498;71.17422;0
373700;1082.0;1.1;10.5;-2.4;1844.2922;71.182655;0
373800;1083.75;1.1;10.5;-2.4;1844.0349;71.19111;0
373900;1084.0;1.1;10.5;-2.4;1843.7778;71.19956;0
374000;1084.75;1.1;10.5;-2.4;1843.521;71.20803;0
374100;1085.0;1.1;10.5;-2.4;1843.2643;71.21651;0
374200;1085.75;1.1;10.5;-2.4;1843.0079;71.22499;0
374300;1086.25;1.1;10.5;-2.4;1842.7518;71.23348;0
374400;1086.75;1.1;10.5;-2.4;1842.496;71.24198;0
374500;1085.75;1.1;10.5;-2.4;1842.2404;71.250496;0
374600;1087.25;1.1;10.5;-2.4;1841.985;71.25901;0
374700;1087.75;1.1;10.5;-2.4;1841.7299;71.26754;0
374800;1086.75;1.1;10.5;-2.4;1841.4751;71.27607;0
374900;1085.25;1.1;10.5;-2.4;1841.2206;71.28461;0
375000;1085.75;1.1;10.5;-2.4;1840.9663;71.29315;0
375100;1085.75;1.1;10.5;-2.4;1840.7123;71.301704;0
375200;1085.75;1.1;10.5;-2.4;1840.4586;71.310265;0
375300;1085.75;1.1;10.5;-2.4;1840.2053;71.31883;0
375400;1084.75;1.1;10.5;-2.4;1839.9521;71.3274;0
375500;1084.25;1.1;10.5;-2.4;1839.6995;71.33598;0
375600;1084.25;1.1;10.5;-2.4;1839.447;71.34456;0
375700;1083.25;1.1;10.5;-2.4;1839.1948;71.35315;0
375800;1084.25;1.1;10.5;-2.4;1838.9431;71.36174;0
375900;1084.75;1.1;10.5;-2.4;1838.6917;71.37034;0
376000;1083.75;1.1;10.5;-2.4;1838.4406;71.37894;0
376100;1082.75;1.1;10.5;-2.4;1838.1897;71.38754;0
376200;1083.75;1.1;10.5;-2.4;1837.9392;71.39616;0
376300;1084.75;1.1;10.5;-2.4;1837.6892;71.40477;0
376400;1082.75;1.1;10.5;-2.4;1837.4395;71.41338;0
376500;1082.25;1.1;10.5;-2.4;1837.1901;71.422005;0
376600;1082.25;1.1;10.5;-2.4;1836.941;71.430626;0
376700;1081.25;1.1;10.5;-2.4;1836.6924;71.439255;0
376800;1082.25;1.1;10.5;-2.4;1836.4442;71.44788;0
376900;1084.75;1.1;10.5;-2.4;1836.1963;71.45651;0
377000;1083.75;1.1;10.5;-2.4;1835.9489;71.46514;0
377100;1083.25;1.1;10.5;-2.4;1835.7018;71.47378;0
377200;1083.25;1.1;10.5;-2.4;1835.4551;71.482414;0
377300;1083.0;1.1;10.5;-2.4;1835.2087;71.49105;0
377400;1082.25;1.1;10.5;-2.4;1834.9629;71.49969;0
377500;1081.75;1.1;10.5;-2.4;1834.7174;71.50832;0
377600;1081.75;1.1;10.5;-2.4;1834.4723;71.51697;0
377700;1079.75;1.1;10.5;-2.4;1834.2277;71.525604;0
377800;1080.25;1.1;10.5;-2.4;1833.9835;71.53424;0
377900;1080.25;1.1;10.5;-2.4;1833.7397;71.542885;0
378000;1082.25;1.1;10.5;-2.4;1833.4965;71.55152;0
378100;1083.25;1.1;10.5;-2.4;1833.2535;71.56016;0
378200;1084.25;1.1;10.5;-2.4;1833.0111;71.568794;0
378300;1083.75;1.1;10.5;-2.4;1832.7692;71.57743;0
378400;1083.75;1.1;10.5;-2.4;1832.5277;71.58607;0
378500;1083.75;1.1;10.5;-2.4;1832.2866;71.594696;0
378600;1082.25;1.1;10.5;-2.4;1832.046;71.603325;0
378700;1082.75;1.1;10.5;-2.4;1831.8059;71.61195;0
378800;1082.75;1.1;10.5;-2.4;1831.5663;71.62058;0
378900;1082.75;1.1;10.5;-2.4;1831.3271;71.6292;0
379000;1084.25;1.1;10.5;-2.6;1831.0885;71.637825;0
379100;1083.25;1.1;10.5;-2.6;1830.8505;71.64644;0
379200;1083.25;1.1;10.5;-2.6;1830.6128;71.65505;0
379300;1083.25;1.1;10.5;-2.6;1830.3756;71.663666;0
379400;1083.25;1.1;10.5;-2.6;1830.139;71.67227;0
379500;1084.25;1.1;10.5;-2.6;1829.903;71.68087;0
379600;1083.75;1.1;10.5;-2.6;1829.6674;71.68947;0
379700;1083.25;1.1;10.5;-2.6;1829.4323;71.69806;0
379800;1082.75;1.1;10.5;-2.6;1829.1978;71.70665;0
379900;1080.25;1.1;10.5;-2.6;1828.9637;71.71523;0
380000;1077.75;1.1;10.5;-2.6;1828.7303;71.72381;0
380100;1077.75;1.1;10.5;-2.6;1828.4974;71.73238;0
380200;1076.75;1.1;10.5;-2.6;1828.2651;71.740944;0
380300;1075.75;1.1;10.5;-2.6;1828.0333;71.749504;0
380400;1076.75;1.1;10.5;-2.6;1827.8021;71.75806;0
380500;1077.75;1.1;10.5;-2.6;1827.5715;71.76661;0
380600;1077.75;1.1;10.5;-2.6;1827.3414;71.77515;0
380700;1078.25;1.1;10.5;-2.6;1827.1119;71.783676;0
380800;1078.75;1.1;10.5;-2.6;1826.883;71.792206;0
380900;1077.75;1.1;10.5;-2.6;1826.6548;71.80072;0
381000;1076.75;1.1;10.5;-2.6;1826.427;71.809235;0
381100;1076.75;1.1;10.5;-2.6;1826.2;71.81773;0
381200;1077.75;1.1;10.5;-2.6;1825.9734;71.82623;0
381300;1078.75;1.1;10.5;-2.6;1825.7476;71.83472;0
381400;1078.75;1.1;10.5;-2.6;1825.5222;71.84319;0
381500;1077.75;1.1;10.5;-2.6;1825.2976;71.85166;0
381600;1075.75;1.1;10.5;-2.6;1825.0735;71.860115;0
381700;1077.75;1.1;10.5;-2.6;1824.8501;71.86857;0
381800;1075.75;1.1;10.5;-2.6;1824.6273;71.87701;0
381900;1074.75;1.1;10.5;-2.6;1824.4053;71.88543;0
382000;1074.75;1.1;10.5;-2.6;1824.1838;71.89385;0
382100;1077.25;1.1;10.5;-2.6;1823.963;71.90226;0
382200;1073.75;1.1;10.5;-2.6;1823.7428;71.91066;0
382300;1075.25;1.1;10.5;-2.6;1823.5233;71.919044;0
382400;1074.75;1.1;10.5;-2.6;1823.3044;71.927414;0
382500;1072.75;1.1;10.5;-2.6;1823.0863;71.93578;0
382600;1073.75;1.1;10.5;-2.6;1822.8688;71.94413;0
382700;1075.25;1.1;10.5;-2.6;1822.652;71.95247;0
382800;1073.25;1.1;10.5;-2.6;1822.4359;71.9608;0
382900;1072.75;1.1;10.5;-2.6;1822.2205;71.96912;0
383000;1072.75;1.1;10.5;-2.6;1822.0059;71.97742;0
383100;1072.5;1.1;10.5;-2.6;1821.7917;71.98571;0
383200;1074.25;1.1;10.5;-2.6;1821.5785;71.99398;0
383300;1074.75;1.1;10.5;-2.6;1821.366;72.00224;0
383400;1076.25;1.1;10.5;-2.6;1821.154;72.0105;0
383500;1077.75;1.1;10.5;-2.6;1820.9429;72.01873;0
383600;1076.75;1.1;10.5;-2.6;1820.7325;72.02695;0
383700;1077.0;1.1;10.5;-2.6;1820.5228;72.03516;0
383800;1078.75;1.1;10.5;-2.6;1820.314;72.04335;0
383900;1078.25;1.1;10.5;-2.6;1820.1057;72.05153;0
384000;1078.0;1.1;10.5;-2.6;1819.8983;72.059685;0
384100;1077.25;1.1;10.5;-2.6;1819.6917;72.06783;0
384200;1077.25;1.1;10.5;-2.6;1819.4857;72.075966;0
384300;1077.75;1.1;10.5;-2.6;1819.2805;72.084076;0
384400;1078.75;1.1;10.5;-2.6;1819.0762;72.09218;0
384500;1077.75;1.1;10.5;-2.6;1818.8726;72.10026;0
384600;1077.75;1.1;10.5;-2.6;1818.6698;72.10832;0
384700;1076.25;1.1;10.5;-2.6;1818.4678;72.11637;0
384800;1077.75;1.1;10.5;-2.6;1818.2665;72.124405;0
384900;1076.75;1.1;10.5;-2.6;1818.066;72.13242;0
385000;1077.75;1.1;10.5;-2.6;1817.8665;72.14042;0
385100;1077.75;1.1;10.5;-2.6;1817.6676;72.14839;0
385200;1079.25;1.1;10.5;-2.6;1817.4696;72.15636;0
385300;1079.0;1.1;10.5;-2.6;1817.2725;72.1643;0
385400;1078.25;1.1;10.5;-2.6;1817.076;72.17222;0
385500;1078.75;1.1;10.5;-2.6;1816.8805;72.18013;0
385600;1078.5;1.1;10.5;-2.6;1816.6858;72.18801;0
385700;1079.25;1.1;10.5;-2.6;1816.492;72.19588;0
385800;1078.75;1.1;10.5;-2.6;1816.299;72.20373;0
385900;1076.75;1.1;10.5;-2.6;1816.1068;72.211555;0
386000;1076.75;1.1;10.5;-2.6;1815.9154;72.21936;0
386100;1078.25;1.1;10.5;-2.6;1815.725;72.22715;0
386200;1079.75;1.1;10.5;-2.6;1815.5354;72.23491;0
386300;1079.75;1.1;10.5;-2.6;1815.3467;72.24266;0
386400;1081.75;1.1;10.5;-2.6;1815.1588;72.25038;0
386500;1081.75;1.1;10.5;-2.6;1814.9719;72.25809;0
386600;1080.75;1.1;10.5;-2.6;1814.7858;72.26577;0
386700;1081.25;1.1;10.5;-2.6;1814.6006;72.27343;0
386800;1082.25;1.1;10.5;-2.6;1814.4164;72.28107;0
386900;1083.25;1.1;10.5;-2.6;1814.2329;72.28868;0
387000;1084.25;1.1;10.5;-2.6;1814.0505;72.29627;0
387100;1083.75;1.1;10.5;-2.6;1813.8689;72.30384;0
387200;1082.75;1.1;10.5;-2.6;1813.6882;72.31139;0
387300;1081.75;1.1;10.5;-2.6;1813.5085;72.31892;0
387400;1082.75;1.1;10.5;-2.6;1813.3297;72.326416;0
387500;1081.25;1.1;10.5;-2.6;1813.1519;72.33389;0
387600;1083.25;1.1;10.5;-2.6;1812.975;72.34135;0
387700;1081.75;1.1;10.5;-2.6;1812.799;72.34877;0
387800;1081.25;1.1;10.5;-2.6;1812.624;72.35618;0
387900;1080.25;1.1;10.5;-2.6;1812.45;72.363556;0
388000;1079.25;1.1;10.5;-2.6;1812.2767;72.37091;0
388100;1079.5;1.1;10.5;-2.4;1812.1046;72.37824;0
388200;1079.5;1.1;10.5;-2.4;1811.9335;72.385544;0
388300;1078.75;1.1;10.5;-2.4;1811.7632;72.39282;0
388400;1078.75;1.1;10.5;-2.4;1811.594;72.40007;0
388500;1077.75;1.1;10.5;-2.4;1811.4258;72.4073;0
388600;1075.75;1.1;10.5;-2.4;1811.2585;72.4145;0
388700;1075.75;1.1;10.5;-2.4;1811.0923;72.42167;0
388800;1074.75;1.1;10.5;-2.4;1810.927;72.42882;0
388900;1073.25;1.1;10.5;-2.4;1810.7627;72.435936;0
389000;1074.25;1.1;10.5;-2.4;1810.5995;72.44303;0
389100;1074.25;1.1;10.5;-2.4;1810.4373;72.45009;0
389200;1074.75;1.1;10.5;-2.4;1810.2761;72.45713;0
389300;1075.0;1.1;10.5;-2.4;1810.116;72.464134;0
389400;1074.25;1.1;10.5;-2.4;1809.9568;72.471115;0
389500;1074.25;1.1;10.5;-2.4;1809.7987;72.478065;0
389600;1073.25;1.1;10.5;-2.4;1809.6416;72.484985;0
389700;1072.75;1.1;10.5;-2.4;1809.4856;72.49188;0
389800;1073.75;1.1;10.5;-2.4;1809.3306;72.49874;0
389900;1075.75;1.1;10.5;-2.4;1809.1768;72.50558;0
390000;1074.25;1.1;10.5;-2.4;1809.0239;72.51238;0
390100;1073.25;1.1;10.5;-2.4;1808.8721;72.51916;0
390200;1071.75;1.1;10.5;-2.4;1808.7214;72.5259;0
390300;1072.0;1.1;10.5;-2.4;1808.5718;72.53261;0
390400;1073.75;1.1;10.5;-2.4;1808.4232;72.53929;0
390500;1072.75;1.1;10.5;-2.4;1808.2758;72.545944;0
390600;1071.25;1.1;10.5;-2.4;1808.1294;72.55257;0
390700;1072.75;1.1;10.5;-2.4;1807.9841;72.55915;0
390800;1074.25;1.1;10.5;-2.4;1807.84;72.565704;0
390900;1072.25;1.1;10.5;-2.4;1807.697;72.572235;0
391000;1073.75;1.1;10.5;-2.4;1807.555;72.57873;0
391100;1075.25;1.1;10.5;-2.4;1807.4143;72.58518;0
391200;1074.75;1.1;10.5;-2.4;1807.2745;72.59161;0
391300;1074.25;1.1;10.5;-2.4;1807.136;72.59801;0
391400;1073.75;1.1;10.5;-2.4;1806.9987;72.60436;0
391500;1074.0;1.1;10.5;-2.4;1806.8623;72.61069;0
391600;1075.25;1.1;10.5;-2.4;1806.7272;72.61698;0
391700;1073.75;1.1;10.5;-2.4;1806.5933;72.623245;0
391800;1073.25;1.1;10.5;-2.4;1806.4604;72.62947;0
391900;1073.25;1.1;10.5;-2.4;1806.3287;72.63566;0
392000;1073.25;1.1;10.5;-2.4;1806.1982;72.641815;0
392100;1073.0;1.1;10.5;-2.4;1806.069;72.647934;0
392200;1069.75;1.1;10.5;-2.4;1805.9408;72.65402;0
392300;1071.75;1.1;10.5;-2.4;1805.8138;72.66007;0
392400;1070.25;1.1;10.5;-2.4;1805.6881;72.666084;0
392500;1068.75;1.1;10.5;-2.4;1805.5635;72.67206;0
392600;1068.5;1.1;10.5;-2.4;1805.4401;72.678;0
392700;1068.25;1.1;10.5;-2.4;1805.318;72.68391;0
392800;1066.75;1.1;10.5;-2.4;1805.197;72.68977;0
392900;1066.5;1.1;10.5;-2.4;1805.0773;72.69561;0
393000;1065.75;1.1;10.5;-2.4;1804.9587;72.7014;0
393100;1066.25;1.1;10.5;-2.4;1804.8414;72.70716;0
393200;1066.75;1.1;10.5;-2.4;1804.7253;72.71288;0
393300;1066.25;1.1;10.5;-2.4;1804.6105;72.71856;0
393400;1065.75;1.1;10.5;-2.4;1804.4968;72.724205;0
393500;1065.75;1.1;10.5;-2.4;1804.3845;72.72981;0
393600;1066.0;1.1;10.5;-2.4;1804.2733;72.735374;0
393700;1066.0;1.1;10.5;-2.4;1804.1635;72.740906;0
393800;1066.0;1.1;10.5;-2.4;1804.0549;72.74639;0
393900;1066.25;1.1;10.5;-2.4;1803.9476;72.75184;0
394000;1068.25;1.1;10.5;-2.4;1803.8416;72.75725;0
394100;1067.75;1.1;10.5;-2.4;1803.7367;72.76262;0
394200;1069.25;1.1;10.5;-2.4;1803.6332;72.767944;0
394300;1069.75;1.1;10.5;-2.4;1803.531;72.77324;0
394400;1069.75;1.1;10.5;-2.4;1803.43;72.77849;0
394500;1068.75;1.1;10.5;-2.4;1803.3304;72.78369;0
394600;1069.75;1.1;10.5;-2.4;1803.2322;72.78886;0
394700;1068.75;1.1;10.5;-2.4;1803.1351;72.79398;0
394800;1069.0;1.1;10.5;-2.4;1803.0394;72.799065;0
394900;1069.25;1.1;10.5;-2.4;1802.9451;72.80411;0
395000;1069.25;1.1;10.5;-2.4;1802.8519;72.809105;0
395100;1069.0;1.1;10.5;-2.4;1802.7603;72.814064;0
395200;1069.25;1.1;10.5;-2.4;1802.6698;72.81898;0
395300;1069.25;1.1;10.5;-2.4;1802.5807;72.82385;0
395400;1069.0;1.1;10.5;-2.4;1802.493;72.82868;0
395500;1069.75;1.1;10.5;-2.4;1802.4066;72.833466;0
395600;1070.25;1.1;10.5;-2.4;1802.3217;72.8382;0
395700;1068.25;1.1;10.5;-2.4;1802.2379;72.8429;0
395800;1070.25;1.1;10.5;-2.4;1802.1556;72.84756;0
395900;1071.25;1.1;10.5;-2.4;1802.0747;72.852165;0
396000;1071.25;1.1;10.5;-2.4;1801.9952;72.856735;0
396100;1073.25;1.1;10.5;-2.4;1801.917;72.86125;0
396200;1074.25;1.1;10.5;-2.4;1801.8402;72.86573;0
396300;1074.75;1.1;10.5;-2.4;1801.7648;72.870155;0
396400;1074.75;1.1;10.5;-2.4;1801.6908;72.87454;0
396500;1075.75;1.1;10.5;-2.4;1801.6182;72.87888;0
396600;1073.75;1.1;10.5;-2.4;1801.547;72.88317;0
396700;1075.25;1.1;10.5;-2.4;1801.4773;72.88742;0
396800;1074.75;1.1;10.5;-2.4;1801.4089;72.89162;0
396900;1075.75;1.1;10.5;-2.4;1801.3419;72.895775;0
397000;1073.75;1.1;10.5;-2.4;1801.2764;72.89988;0
397100;1071.25;1.1;10.5;-2.4;1801.2123;72.90394;0
397200;1071.0;1.1;10.5;-2.4;1801.1497;72.90795;0
397300;1071.25;1.1;10.5;-2.4;1801.0885;72.91191;0
397400;1071.25;1.1;10.5;-2.4;1801.0287;72.915825;0
397500;1070.25;1.1;10.5;-2.4;1800.9703;72.91969;0
397600;1069.75;1.1;10.5;-2.4;1800.9136;72.923515;0
397700;1070.75;1.1;10.5;-2.4;1800.8582;72.927284;0
397800;1070.75;1.1;10.5;-2.4;1800.8042;72.93101;0
397900;1072.75;1.1;10.5;-2.4;1800.7518;72.93468;0
398000;1072.75;1.1;10.5;-2.4;1800.7008;72.9383;0
398100;1071.75;1.1;10.5;-2.4;1800.6514;72.94187;0
398200;1071.75;1.1;10.5;-2.4;1800.6034;72.9454;0
398300;1071.75;1.1;10.5;-2.4;1800.5569;72.94887;0
398400;1070.75;1.1;10.5;-2.4;1800.5118;72.95229;0
398500;1069.25;1.1;10.5;-2.4;1800.4684;72.955666;0
398600;1068.25;1.1;10.5;-2.4;1800.4264;72.958984;0
398700;1068.75;1.1;10.5;-2.4;1800.3859;72.96226;0
398800;1071.25;1.1;10.5;-2.4;1800.3469;72.96548;0
398900;1071.5;1.1;10.5;-2.4;1800.3096;72.96864;0
399000;1071.5;1.1;10.5;-2.4;1800.2737;72.971756;0
399100;1071.25;1.1;10.5;-2.4;1800.2393;72.97482;0
399200;1071.5;1.1;10.5;-2.4;1800.2064;72.97783;0
399300;1072.25;1.1;10.5;-2.4;1800.1752;72.98079;0
399400;1073.75;1.1;10.5;-2.4;1800.1455;72.983696;0
399500;1073.25;1.1;10.5;-2.4;1800.1173;72.98654;0
399600;1074.25;1.1;10.5;-2.4;1800.0907;72.98934;0
399700;1075.75;1.1;10.5;-2.4;1800.0657;72.99209;0
399800;1074.75;1.1;10.5;-2.4;1800.0422;72.99478;0
399900;1074.25;1.1;10.5;-2.4;1800.0203;72.99741;0
400000;1074.25;1.1;10.5;-2.4;1800.0;73.0;0
400100;1074.0;1.1;10.5;-2.4;1799.9813;73.002525;0
400200;1074.25;1.1;10.5;-2.4;1799.9641;73.005005;0
400300;1074.25;1.1;10.5;-2.4;1799.9486;73.00742;0
400400;1073.75;1.1;10.5;-2.4;1799.9346;73.00979;0
400500;1073.75;1.1;10.5;-2.4;1799.9222;73.0121;0
400600;1073.75;1.1;10.5;-2.4;1799.9114;73.01436;0
400700;1073.75;1.1;10.5;-2.4;1799.9021;73.016556;0
400800;1073.75;1.1;10.5;-2.4;1799.8944;73.01871;0
400900;1073.75;1.1;10.5;-2.4;1799.8882;73.020805;0
401000;1073.75;1.1;10.5;-2.4;1799.8835;73.02285;0
401100;1074.25;1.1;10.5;-2.4;1799.8805;73.02483;0
401200;1073.25;1.1;10.5;-2.4;1799.8789;73.02677;0
401300;1074.25;1.1;10.5;-2.4;1799.8789;73.028656;0
401400;1074.25;1.1;10.5;-2.4;1799.8805;73.03049;0
401500;1073.25;1.1;10.5;-2.4;1799.8835;73.032265;0
401600;1073.0;1.1;10.5;-2.4;1799.8882;73.03399;0
401700;1072.25;1.1;10.5;-2.4;1799.8943;73.03566;0
401800;1071.25;1.1;10.5;-2.4;1799.9019;73.03728;0
401900;1069.75;1.1;10.5;-2.4;1799.911;73.03884;0
402000;1069.25;1.1;10.5;-2.4;1799.9216;73.04036;0
402100;1070.25;1.1;10.5;-2.4;1799.9338;73.041824;0
402200;1070.5;1.1;10.5;-2.4;1799.9474;73.043236;0
402300;1070.75;1.1;10.5;-2.4;1799.9625;73.04459;0
402400;1072.25;1.1;10.5;-2.4;1799.9792;73.0459;0
402500;1073.75;1.1;10.5;-2.4;1799.9973;73.04715;0
402600;1072.75;1.1;10.5;-2.4;1800.0168;73.048355;0
402700;1073.75;1.1;10.5;-2.4;1800.038;73.04951;0
402800;1074.0;1.1;10.5;-2.4;1800.0605;73.05061;0
402900;1073.25;1.1;10.5;-2.4;1800.0845;73.05166;0
403000;1073.5;1.1;10.5;-2.4;1800.11;73.05266;0
403100;1074.25;1.1;10.5;-2.4;1800.137;73.053604;0
403200;1073.25;1.1;10.5;-2.4;1800.1653;73.054504;0
403300;1072.25;1.1;10.5;-2.4;1800.1952;73.05535;0
403400;1071.25;1.1;10.5;-2.4;1800.2264;73.056145;0
403500;1071.75;1.1;10.5;-2.4;1800.2592;73.05689;0
403600;1070.75;1.1;10.5;-2.4;1800.2933;73.05759;0
403700;1070.75;1.1;10.5;-2.4;1800.329;73.058235;0
403800;1070.25;1.1;10.5;-2.4;1800.366;73.05883;0
403900;1069.75;1.1;10.5;-2.4;1800.4044;73.05937;0
404000;1068.75;1.1;10.5;-2.4;1800.4443;73.05987;0
404100;1069.0;1.1;10.5;-2.4;1800.4856;73.06031;0
404200;1069.75;1.1;10.5;-2.4;1800.5283;73.06071;0
404300;1069.75;1.1;10.5;-2.4;1800.5725;73.06106;0
404400;1068.25;1.1;10.5;-2.4;1800.618;73.061356;0
404500;1066.75;1.1;10.5;-2.4;1800.6649;73.0616;0
404600;1067.25;1.1;10.5;-2.4;1800.7133;73.0618;0
404700;1066.75;1.1;10.5;-2.4;1800.763;73.06195;0
404800;1067.0;1.1;10.5;-2.4;1800.8141;73.06205;0
404900;1068.25;1.1;10.5;-2.4;1800.8666;73.0621;0
405000;1071.25;1.1;10.5;-2.4;1800.9204;73.0621;0
405100;1072.25;1.1;10.5;-2.4;1800.9756;73.062065;0
405200;1072.5;1.1;10.5;-2.4;1801.0322;73.061966;0
405300;1072.25;1.1;10.5;-2.4;1801.0902;73.06183;0
405400;1072.25;1.1;10.5;-2.4;1801.1495;73.06164;0
405500;1069.75;1.1;10.5;-2.4;1801.2103;73.0614;0
405600;1070.25;1.1;10.5;-2.4;1801.2723;73.06112;0
405700;1070.25;1.1;10.5;-2.4;1801.3357;73.06078;0
405800;1070.25;1.1;10.5;-2.4;1801.4005;73.0604;0
405900;1069.25;1.1;10.5;-2.4;1801.4666;73.059975;0
406000;1069.0;1.1;10.5;-2.4;1801.5339;73.0595;0
406100;1067.25;1.1;10.5;-2.4;1801.6027;73.058975;0
406200;1067.25;1.1;10.5;-2.4;1801.6729;73.05841;0
406300;1067.0;1.1;10.5;-2.4;1801.7443;73.05779;0
406400;1068.75;1.1;10.5;-2.4;1801.8169;73.05713;0
406500;1070.75;1.1;10.5;-2.4;1801.891;73.05642;0
406600;1071.25;1.1;10.5;-2.4;1801.9663;73.05566;0
406700;1069.75;1.1;10.5;-2.4;1802.043;73.054855;0
406800;1070.0;1.1;10.5;-2.4;1802.121;73.05401;0
406900;1069.75;1.1;10.5;-2.4;1802.2002;73.05311;0
407000;1069.25;1.1;10.5;-2.4;1802.2808;73.05217;0
407100;1068.75;1.1;10.5;-2.4;1802.3625;73.05118;0
407200;1067.25;1.1;10.5;-2.4;1802.4457;73.05015;0
407300;1067.75;1.1;10.5;-2.4;1802.5302;73.049065;0
407400;1067.75;1.1;10.5;-2.4;1802.6158;73.04794;0
407500;1068.75;1.1;10.5;-2.4;1802.7028;73.04677;0
407600;1068.5;1.1;10.5;-2.4;1802.791;73.045555;0
407700;1068.25;1.1;10.5;-2.4;1802.8805;73.04429;0
407800;1066.25;1.1;10.5;-2.4;1802.9712;73.042984;0
407900;1065.25;1.1;10.5;-2.4;1803.0632;73.04163;0
408000;1065.25;1.1;10.5;-2.4;1803.1565;73.04024;0
408100;1066.75;1.1;10.5;-2.4;1803.251;73.038795;0
408200;1065.75;1.1;10.5;-2.4;1803.3468;73.03731;0
408300;1066.75;1.1;10.5;-2.4;1803.4437;73.035774;0
408400;1067.75;1.1;10.5;-2.4;1803.542;73.0342;0
408500;1067.75;1.1;10.5;-2.4;1803.6414;73.03258;0
408600;1068.0;1.1;10.5;-2.4;1803.7421;73.030914;0
408700;1065.75;1.1;10.5;-2.4;1803.844;73.029205;0
408800;1065.75;1.1;10.5;-2.4;1803.947;73.02746;0
408900;1065.25;1.1;10.5;-2.4;1804.0514;73.02566;0
409000;1065.25;1.1;10.5;-2.4;1804.157;73.02382;0
409100;1065.75;1.1;10.5;-2.4;1804.2637;73.021935;0
409200;1066.25;1.1;10.5;-2.4;1804.3716;73.02001;0
409300;1067.25;1.1;10.5;-2.4;1804.4807;73.01804;0
409400;1066.25;1.1;10.5;-2.4;1804.5911;73.01603;0
